Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1518214923,Reed,David,Lafayette,LA,70507,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,63,63.0,63,30.0,17.09,13.62,15.26
1518214923,Reed,David,Lafayette,LA,70507,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,64,121.0,121,80.0,56.107520661,44.330578512,49.874380165
1518214923,Reed,David,Lafayette,LA,70507,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,45,48.0,48,65.0,47.090625,36.7525,39.768958333
1518271477,Kilpatrick,Lesa,Monticello,AR,71655,7,Licensed Clinical Social Worker,Q3014,Telehealth originating site facility fee,O,14,14.0,14,2.54,2.5,1.99,1.99
1518909605,Malik,Shamim,Dumas,AR,71639,7,Psychiatry,Q3014,Telehealth originating site facility fee,O,35,90.0,90,2.54,2.5004444444,1.9678888889,1.9678888889
1518915511,Tsibulsky,Mark,Thief River Falls,MN,56701,7,Psychiatry,Q3014,Telehealth originating site facility fee,O,60,94.0,94,50.0,25.75712766,19.177340426,19.177340426
1518933811,Zaidi,Syed,Houston,TX,77084,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,23,23.0,23,50.0,18.54,14.8,15.26
1518933811,Zaidi,Syed,Houston,TX,77084,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,16,16.0,16,85.0,61.16,48.83,50.29
1518933811,Zaidi,Syed,Houston,TX,77084,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,22,23.0,23,80.0,49.233043478,37.983043478,39.096521739
1518937911,Evink,Bruce,Alexandria,MN,56308,4,Family Practice,Q3014,Telehealth originating site facility fee,O,83,107.0,107,50.0,25.786635514,17.73635514,17.73635514
1518946763,Hubbard,Mariama,Brooklyn,NY,11232,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",F,32,32.0,32,46.8365625,19.15375,14.7840625,12.5646875
1518946763,Hubbard,Mariama,Brooklyn,NY,11232,1,Nurse Practitioner,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",F,30,30.0,30,72.452,30.227666667,24.125,21.618
1518993997,Bhadriraju,Satish,Tulsa,OK,74136,1,Sleep Medicine,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,11,12.0,12,120.0,56.453333333,29.898333333,30.945
1528007705,Vance,Nicholas,Fairmont,WV,26554,4,Physician Assistant,Q3014,Telehealth originating site facility fee,O,62,65.0,65,35.0,25.898615385,12.269846154,12.269846154
1528021490,Tran,Vu,Santa Rosa,CA,95405,1,Sleep Medicine,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,135,196.0,196,209.18367347,61.623877551,48.953367347,45.775459184
1528044583,Reddy,Swarna,Manassas,VA,20110,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,144,540.0,540,50.0,25.734722222,20.269222222,20.269222222
1528045085,Godby,Becky,Sequim,WA,98382,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,14,37.0,37,27.0,25.752702703,19.391891892,19.391891892
1528068368,Israel,Roza,Forest Hills,NY,11375,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,14,34.0,34,129.11794118,15.490882353,12.346176471,11.249411765
1528070786,Guyden,Thomas,Las Vegas,NV,89146,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,35,113.0,113,109.41486726,25.403185841,17.997345133,18.37539823
1528086006,Rodriguez,Mario,Rio Grande City,TX,78582,4,Family Practice,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,305,2815.0,2815,75.0,56.038550622,43.140909414,44.289087034
1528096435,Kakumba,Kemunto,Richland,WA,99352,1,Family Practice,Q3014,Telehealth originating site facility fee,O,31,34.0,34,50.0,25.73,20.5,20.5
1528187028,Jones Holley,Melissa,Westminster,MD,21157,2,Nurse Practitioner,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,11,15.0,15,112.66666667,52.227333333,31.284,29.062666667
1528187028,Jones Holley,Melissa,Westminster,MD,21157,2,Nurse Practitioner,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,21,25.0,25,110.0,46.74,37.37,34.34
1528192697,Vess,Michelle,Longview,TX,75601,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,24,58.0,58,30.0,25.86137931,14.084655172,14.084655172
1528219748,Wimberly,Kimberly,Mobile,AL,36608,1,Licensed Clinical Social Worker,Q3014,Telehealth originating site facility fee,O,54,147.0,147,50.0,25.781156463,18.001904762,18.001904762
1528259280,Bhatti,Nadeem,Coppell,TX,75019,1.1,Psychiatry,Q3014,Telehealth originating site facility fee,O,11,14.0,14,36.165714286,25.85,14.642857143,14.642857143
1528313244,Kothari,Kavita,Waycross,GA,31503,4,Psychiatry,Q3014,Telehealth originating site facility fee,O,39,53.0,53,26.0,25.58,20.38,20.38
1528354255,Metyk,Tetyana,Port Charlotte,FL,33952,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,13,43.0,43,80.0,50.031860465,35.947906977,36.550697674
1528393758,Zimmerman,Mayda,Scottsbluff,NE,69361,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,73,109.0,109,66.0,25.746422018,19.701100917,19.701100917
1528493400,Carson,Rochelle,Raleigh,NC,27606,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,191,402.0,402,25.0,24.676144279,15.869651741,15.869676617
1538105481,Hassani,Joumana,Concord,NC,28025,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,89,110.0,110,25.0,24.621818182,18.530909091,18.530909091
1538106554,Novick,Robert,Casper,WY,82601,1,Interventional Cardiology,Q3014,Telehealth originating site facility fee,O,57,59.0,59,36.288135593,25.467627119,18.907966102,19.203050847
1538131693,Bhatia,Satinder,Beverly Hills,CA,90210,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,33,163.0,163,126.0,61.97,49.51,45.78
1538131693,Bhatia,Satinder,Beverly Hills,CA,90210,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,15,15.0,15,46.0,22.6,18.05,15.25
1538141767,Hinson,Thomas,Winston Salem,NC,27103,1,Pulmonary Disease,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,50,54.0,54,55.0,48.85,39.02,40.4
1538167994,Cooper,Randolph,Raleigh,NC,27610,1,Clinical Cardiac Electrophysiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,45,91.0,91,148.0,49.100659341,38.838461538,39.981648352
1538221221,Love,Kathleen,Wenatchee,WA,98801,1,Cardiology,Q3014,Telehealth originating site facility fee,O,48,51.0,51,53.0,25.807647059,16.710588235,16.710588235
1538225776,Bellard,Bret,Carson City,NV,89703,1,Family Practice,Q3014,Telehealth originating site facility fee,O,217,767.0,767,46.921773142,25.635867014,17.753311604,17.903715776
1538234570,Kurzweil,Peter,Glen Cove,NY,11542,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,35,42.0,42,125.0,16.889285714,12.517142857,10.762142857
1538245444,Kaufmann,Margaret,Dallas,TX,75204,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,22,33.0,33,26.88,25.846969697,14.786060606,14.786060606
1538335831,Naumann,Donna,Florissant,MO,63033,1,Nurse Practitioner,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,14,14.0,14,14.61,12.22,9.74,9.85
1538358684,Stephenson,Sharise,Boston,MA,2111,1,Neurology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,16,17.0,17,65.0,18.39,14.66,15.26
1538358684,Stephenson,Sharise,Boston,MA,2111,1,Neurology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,12,16.0,16,173.15875,48.705,38.8225,40.409375
1538367479,Smith,Erica,Jonesboro,AR,72401,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,25,29.0,29,15.0,14.80137931,9.7324137931,9.7324137931
1538387972,Adiaconitei,Andreea,Hershey,PA,17033,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,32,78.0,78,25.94,25.535897436,19.820512821,19.820512821
1538538707,Kassen,Jaclyn,Fargo,ND,58104,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,41,109.0,109,50.0,25.73,20.5,20.5
1538558549,Jiwani,Munira,Houston,TX,77098,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,18,28.0,28,25.410714286,25.106428571,14.871071429,14.871428571
1538578232,Sozzi,Shannon,2101 Dutch Fork Road,SC,29036,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,284,658.0,658,27.972340426,25.770243161,18.146200608,18.146200608
1548207947,Marmion,Leroy,Grand Rapids,MI,49546,1,Neurology,Q3014,Telehealth originating site facility fee,O,114,120.0,120,44.133333333,25.367333333,18.627666667,19.028666667
1548209646,Hsu,Hsien-Wen,Pittsburg,CA,94565,1.1,Pulmonary Disease,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,16,16.0,16,20.0,16.63,13.3,11.59
1548210305,Elhoushy,Abdel,Stuart,FL,34994,1,Anesthesiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,16,16.0,16,56.01,18.37,14.64,15.26
1548210305,Elhoushy,Abdel,Stuart,FL,34994,1,Anesthesiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,11,11.0,11,183.66,60.24,48.0,50.29
1548210305,Elhoushy,Abdel,Stuart,FL,34994,1,Anesthesiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,13,13.0,13,152.1,49.89,39.75,40.4
1548215205,Mcconnell,William,Baltimore,MD,21212,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,12,12.0,12,17.0,14.88,11.9,11.58
1548220304,Yang,Xiao,Daly City,CA,94015,1,Hospitalist,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,26,53.0,53,49.433962264,16.412264151,12.479433962,11.05509434
1548223779,Beck,Timothy,Clayton,GA,30525,7,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,53,53.0,53,49.150943396,17.31,13.8,15.26
1548223779,Beck,Timothy,Clayton,GA,30525,7,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,72,105.0,105,80.0,56.88,45.33,50.29
1548223779,Beck,Timothy,Clayton,GA,30525,7,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,70,103.0,103,80.0,48.09,38.33,40.4
1548228729,Zukerberg,Bruce,Delray Beach,FL,33446,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,21,25.0,25,30.0,15.34,12.26,11.59
1548258924,Desai,Rohit,Stone Mountain,GA,30088,1,Family Practice,Q3014,Telehealth originating site facility fee,O,11,11.0,11,45.0,25.73,20.5,20.5
1548270200,Smith,Andres,Chula Vista,CA,91911,1,Emergency Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,17,17.0,17,35.0,21.41,17.11,15.26
1548311194,Gururajan,Krishnamurthy,Mundelein,IL,60060,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,93,189.0,189,85.0,25.775079365,18.299047619,18.299047619
1548322522,Lim,Betty,New York,NY,10029,1,Geriatric Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",F,20,20.0,20,46.3905,23.41,18.65,15.26
1548322522,Lim,Betty,New York,NY,10029,1,Geriatric Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",F,19,19.0,19,71.741052632,36.25,28.88,25.43
1548418114,Decastro,Robin,Casper,WY,82601,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,39,66.0,66,30.0,25.909393939,11.747121212,11.747121212
1548432743,Crowley,William,Phoenix,AZ,85022,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,29,44.0,44,30.0,25.8275,15.736818182,15.739090909
1548441728,Gahlinger,Paul,Chico,CA,95926,1,General Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,265,268.0,268,21.0,20.391380597,16.181716418,15.195410448
1548441728,Gahlinger,Paul,Chico,CA,95926,1,General Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,272,558.0,558,69.0,67.613942652,53.676917563,50.109749104
1548442627,Conci,Diego,Grand Rapids,MI,49546,1,Pulmonary Disease,Q3014,Telehealth originating site facility fee,O,24,25.0,25,44.04,25.7472,19.6624,19.6624
